Type,Frame,Angle
Bezier Quaternion,802,-3.66441
Bezier Quaternion,803,-3.86943
Bezier Quaternion,804,-4.10381
Bezier Quaternion,805,-4.36236
Bezier Quaternion,806,-4.64001
Bezier Quaternion,807,-4.93167
Bezier Quaternion,808,-5.23223
Bezier Quaternion,809,-5.53652
Bezier Quaternion,810,-5.83927
Bezier Quaternion,811,-6.13514
Bezier Quaternion,812,-6.41864
Bezier Quaternion,813,-6.68417
Bezier Quaternion,814,-6.92603
Bezier Quaternion,815,-7.13844
Bezier Quaternion,816,-7.31552
Bezier Quaternion,817,-7.45139
Bezier Quaternion,818,-7.54016
Bezier Quaternion,819,352.424
Bezier Quaternion,820,-7.56485
Bezier Quaternion,821,-7.51794
Bezier Quaternion,822,-7.43769
Bezier Quaternion,823,-7.32675
Bezier Quaternion,824,-7.18796
Bezier Quaternion,825,-7.02434
Bezier Quaternion,826,-6.83897
Bezier Quaternion,827,-6.63501
Bezier Quaternion,828,-6.41561
Bezier Quaternion,829,-6.1839
Bezier Quaternion,830,-5.94294
Bezier Quaternion,831,-5.69569
Bezier Quaternion,832,-5.44497
Bezier Quaternion,833,-5.19347
Bezier Quaternion,834,-4.94372
Bezier Quaternion,835,-4.69806
Bezier Quaternion,836,-4.45867
Bezier Quaternion,837,-4.22754
Bezier Quaternion,838,-4.00649
Bezier Quaternion,839,-3.79715
Bezier Quaternion,840,356.399
Bezier Quaternion,841,-3.40857
Bezier Quaternion,842,-3.21169
Bezier Quaternion,843,-3.01349
Bezier Quaternion,844,-2.81695
Bezier Quaternion,845,-2.62478
Bezier Quaternion,846,-2.43941
Bezier Quaternion,847,-2.26296
Bezier Quaternion,848,-2.0972
Bezier Quaternion,849,-1.94353
Bezier Quaternion,850,-1.803
Bezier Quaternion,851,-1.67628
Bezier Quaternion,852,-1.56367
Bezier Quaternion,853,-1.4651
Bezier Quaternion,854,-1.38015
Bezier Quaternion,855,-1.30808
Bezier Quaternion,856,-1.24784
Bezier Quaternion,857,-1.19809
Bezier Quaternion,858,-1.1573
Bezier Quaternion,859,-1.12374
Bezier Quaternion,860,-1.09559
Bezier Quaternion,861,358.929
Bezier Quaternion,862,-1.05072
Bezier Quaternion,863,-1.03575
Bezier Quaternion,864,-1.02478
Bezier Quaternion,865,-1.01666
Bezier Quaternion,866,-1.01034
Bezier Quaternion,867,-1.00493
Bezier Quaternion,868,-0.999631
Bezier Quaternion,869,-0.99373
Bezier Quaternion,870,-0.98661
Bezier Quaternion,871,-0.977723
Bezier Quaternion,872,-0.966585
Bezier Quaternion,873,-0.952759
Bezier Quaternion,874,-0.935854
Bezier Quaternion,875,-0.91551
Bezier Quaternion,876,-0.891393
Bezier Quaternion,877,-0.863184
Bezier Quaternion,878,-0.830575
Bezier Quaternion,879,-0.793262
Bezier Quaternion,880,-0.750939
Bezier Quaternion,881,-0.703292
Bezier Quaternion,882,359.35
Bezier Quaternion,883,-0.59688
Bezier Quaternion,884,-0.549116
Bezier Quaternion,885,-0.505455
Bezier Quaternion,886,-0.464693
Bezier Quaternion,887,-0.425671
Bezier Quaternion,888,-0.387277
Bezier Quaternion,889,-0.348447
Bezier Quaternion,890,-0.308161
Bezier Quaternion,891,-0.265442
Bezier Quaternion,892,-0.219351
Bezier Quaternion,893,-0.168988
Bezier Quaternion,894,-0.113483
Bezier Quaternion,895,-0.0519892
Bezier Quaternion,896,0.01632
Bezier Quaternion,897,0.0922611
Bezier Quaternion,898,0.176649
Bezier Quaternion,899,0.270306
Bezier Quaternion,900,0.374075
Bezier Quaternion,901,0.488827
Bezier Quaternion,902,0.615478
Bezier Quaternion,903,360.755
Bezier Quaternion,904,0.912125
Bezier Quaternion,905,1.08865
Bezier Quaternion,906,1.28134
Bezier Quaternion,907,1.48716
Bezier Quaternion,908,1.70324
Bezier Quaternion,909,1.92694
Bezier Quaternion,910,2.15574
Bezier Quaternion,911,2.38731
Bezier Quaternion,912,2.61945
Bezier Quaternion,913,2.85008
Bezier Quaternion,914,3.07722
Bezier Quaternion,915,3.29896
Bezier Quaternion,916,3.51348
Bezier Quaternion,917,3.71899
Bezier Quaternion,918,3.91373
Bezier Quaternion,919,4.09596
Bezier Quaternion,920,4.26396
Bezier Quaternion,921,4.41599
Bezier Quaternion,922,4.55033
Bezier Quaternion,923,4.66525
Bezier Quaternion,924,364.759
Bezier Quaternion,925,4.83559
Bezier Quaternion,926,4.90072
Bezier Quaternion,927,4.95518
Bezier Quaternion,928,4.99975
Bezier Quaternion,929,5.03522
Bezier Quaternion,930,5.06231
Bezier Quaternion,931,5.08178
Bezier Quaternion,932,5.09433
Bezier Quaternion,933,5.10069
Bezier Quaternion,934,5.10153
Bezier Quaternion,935,5.09754
Bezier Quaternion,936,5.0894
Bezier Quaternion,937,5.07776
Bezier Quaternion,938,5.06327
Bezier Quaternion,939,5.04658
Bezier Quaternion,940,5.0283
Bezier Quaternion,941,5.00907
Bezier Quaternion,942,4.98951
Bezier Quaternion,943,4.97024
Bezier Quaternion,944,4.95186
Bezier Quaternion,945,364.935
Bezier Quaternion,946,4.91684
Bezier Quaternion,947,4.89449
Bezier Quaternion,948,4.86843
Bezier Quaternion,949,4.83912
Bezier Quaternion,950,4.80703
Bezier Quaternion,951,4.7726
Bezier Quaternion,952,4.73627
Bezier Quaternion,953,4.69846
Bezier Quaternion,954,4.65959
Bezier Quaternion,955,4.62008
Bezier Quaternion,956,4.58031
Bezier Quaternion,957,4.54069
Bezier Quaternion,958,4.5016
Bezier Quaternion,959,4.46343
Bezier Quaternion,960,4.42655
Bezier Quaternion,961,4.39133
Bezier Quaternion,962,4.35814
Bezier Quaternion,963,4.32735
Bezier Quaternion,964,4.29932
Bezier Quaternion,965,4.27442
Bezier Quaternion,966,364.253
Bezier Quaternion,967,4.23483
Bezier Quaternion,968,4.21926
Bezier Quaternion,969,4.20604
Bezier Quaternion,970,4.1949
Bezier Quaternion,971,4.18561
Bezier Quaternion,972,4.1779
Bezier Quaternion,973,4.17153
Bezier Quaternion,974,4.16624
Bezier Quaternion,975,4.16179
Bezier Quaternion,976,4.15794
Bezier Quaternion,977,4.15444
Bezier Quaternion,978,4.15106
Bezier Quaternion,979,4.14757
Bezier Quaternion,980,4.14372
Bezier Quaternion,981,4.13929
Bezier Quaternion,982,4.13406
Bezier Quaternion,983,4.12779
Bezier Quaternion,984,4.12027
Bezier Quaternion,985,4.11128
Bezier Quaternion,986,4.10059
Bezier Quaternion,987,364.088
Bezier Quaternion,988,4.07363
Bezier Quaternion,989,4.05786
Bezier Quaternion,990,4.04082
Bezier Quaternion,991,4.02268
Bezier Quaternion,992,4.00357
Bezier Quaternion,993,3.98364
Bezier Quaternion,994,3.96304
Bezier Quaternion,995,3.94192
Bezier Quaternion,996,3.92041
Bezier Quaternion,997,3.89868
Bezier Quaternion,998,3.87685
Bezier Quaternion,999,3.85509
Bezier Quaternion,1000,3.83353
Bezier Quaternion,1001,3.81233
Bezier Quaternion,1002,3.79162
Bezier Quaternion,1003,3.77156
Bezier Quaternion,1004,3.75228
Bezier Quaternion,1005,3.73394
Bezier Quaternion,1006,3.71669
Bezier Quaternion,1007,3.70066
Bezier Quaternion,1008,363.686
Bezier Quaternion,1009,3.67241
Bezier Quaternion,1010,3.65947
Bezier Quaternion,1011,3.64715
Bezier Quaternion,1012,3.63544
Bezier Quaternion,1013,3.62431
Bezier Quaternion,1014,3.61374
Bezier Quaternion,1015,3.6037
Bezier Quaternion,1016,3.59417
Bezier Quaternion,1017,3.58513
Bezier Quaternion,1018,3.57655
Bezier Quaternion,1019,3.56841
Bezier Quaternion,1020,3.56069
Bezier Quaternion,1021,3.55336
Bezier Quaternion,1022,3.5464
Bezier Quaternion,1023,3.53979
Bezier Quaternion,1024,3.53349
Bezier Quaternion,1025,3.5275
Bezier Quaternion,1026,3.52177
Bezier Quaternion,1027,3.5163
Bezier Quaternion,1028,3.51105
Bezier Quaternion,1029,363.506
Bezier Quaternion,1030,3.5016
Bezier Quaternion,1031,3.49824
Bezier Quaternion,1032,3.4958
Bezier Quaternion,1033,3.49417
Bezier Quaternion,1034,3.49322
Bezier Quaternion,1035,3.49286
Bezier Quaternion,1036,3.49295
Bezier Quaternion,1037,3.49339
Bezier Quaternion,1038,3.49406
Bezier Quaternion,1039,3.49484
Bezier Quaternion,1040,3.49562
Bezier Quaternion,1041,3.49628
Bezier Quaternion,1042,3.49672
Bezier Quaternion,1043,3.4968
Bezier Quaternion,1044,3.49643
Bezier Quaternion,1045,3.49547
Bezier Quaternion,1046,3.49383
Bezier Quaternion,1047,3.49137
Bezier Quaternion,1048,3.48799
Bezier Quaternion,1049,3.48357
Bezier Quaternion,1050,363.478
Bezier Quaternion,1051,3.4713
Bezier Quaternion,1052,3.46363
Bezier Quaternion,1053,3.45508
Bezier Quaternion,1054,3.44573
Bezier Quaternion,1055,3.43566
Bezier Quaternion,1056,3.42496
Bezier Quaternion,1057,3.41372
Bezier Quaternion,1058,3.40201
Bezier Quaternion,1059,3.38992
Bezier Quaternion,1060,3.37754
Bezier Quaternion,1061,3.36495
Bezier Quaternion,1062,3.35223
Bezier Quaternion,1063,3.33947
Bezier Quaternion,1064,3.32675
Bezier Quaternion,1065,3.31416
Bezier Quaternion,1066,3.30178
Bezier Quaternion,1067,3.2897
Bezier Quaternion,1068,3.27799
Bezier Quaternion,1069,3.26675
Bezier Quaternion,1070,3.25606
Bezier Quaternion,1071,363.246
Bezier Quaternion,1072,363.244
Bezier Quaternion,1073,363.243
Bezier Quaternion,1074,363.243
Bezier Quaternion,1075,363.243
Bezier Quaternion,1076,363.242
Bezier Quaternion,1077,363.241
Bezier Quaternion,1078,363.239
Bezier Quaternion,1079,363.234
Bezier Quaternion,1080,363.228
Bezier Quaternion,1081,363.235
Bezier Quaternion,1082,363.217
Bezier Quaternion,1083,363.179
Bezier Quaternion,1084,363.197
Bezier Quaternion,1085,363.177
