Type,Frame,Angle
Original,707,108.972
Original,708,117.381
Original,709,125.424
Original,710,133.013
Original,711,140.058
Original,712,146.47
Original,713,152.16
Original,714,157.04
Original,715,161.25
Original,716,165.01
Original,717,168.348
Original,718,171.294
Original,719,173.876
Original,720,176.124
Original,721,178.065
Original,722,179.73
Original,723,181.147
Original,724,182.345
Original,725,183.352
Original,726,184.198
Original,727,184.911
Original,728,185.52
Original,729,186.055
Original,730,186.544
Original,731,187.016
Original,732,187.5
Original,733,188.024
Original,734,188.618
Original,735,189.311
Original,736,189.85
Original,737,189.999
Original,738,189.81
Original,739,189.336
Original,740,188.63
Original,741,187.744
Original,742,186.731
Original,743,185.643
Original,744,184.532
Original,745,183.452
Original,746,182.455
Original,747,181.593
Original,748,180.919
Original,749,180.486
Original,750,180.346
Original,751,180.551
Original,752,181.155
Original,753,182.209
Original,754,183.767
Original,755,185.88
Original,756,188.602
Original,757,192.028
Original,758,196.17
Original,759,200.959
Original,760,206.324
Original,761,212.194
Original,762,218.499
Original,763,225.167
Original,764,232.128
Original,765,239.311
Original,766,246.647
Original,767,254.063
Original,768,261.49
Original,769,268.856
Original,770,276.092
Original,771,283.126
Original,772,289.887
Original,773,296.306
Original,774,302.311
Original,775,307.831
Original,776,312.797
Original,777,317.137
Original,778,320.991
Original,779,324.556
Original,780,327.847
Original,781,330.878
Original,782,333.663
Original,783,336.218
Original,784,338.557
Original,785,340.693
Original,786,342.643
Original,787,344.42
Original,788,346.04
Original,789,347.516
Original,790,348.863
Original,791,350.096
Original,792,351.23
Original,793,352.278
Original,794,353.256
Original,795,354.177
Original,796,355.058
Original,797,355.912
Original,798,356.753
Original,799,357.487
Original,800,358.02
Original,801,358.368
Original,802,358.549
Original,803,358.58
Original,804,358.477
Original,805,358.258
Original,806,357.939
Original,807,357.537
Original,808,357.069
Original,809,356.553
Original,810,356.004
Original,811,355.441
Original,812,354.879
Original,813,354.337
Original,814,353.83
Original,815,353.376
Original,816,352.991
Original,817,352.693
Original,818,352.498
Original,819,352.424
Original,820,352.436
Original,821,352.485
Original,822,352.569
Original,823,352.684
Original,824,352.828
Original,825,352.997
Original,826,353.187
Original,827,353.397
Original,828,353.622
Original,829,353.86
Original,830,354.107
Original,831,354.361
Original,832,354.617
Original,833,354.873
Original,834,355.127
Original,835,355.373
Original,836,355.61
Original,837,355.834
Original,838,356.043
Original,839,356.232
Original,840,356.399
Original,841,356.553
Original,842,356.705
Original,843,356.855
Original,844,357.002
Original,845,357.147
Original,846,357.289
Original,847,357.427
Original,848,357.563
Original,849,357.695
Original,850,357.823
Original,851,357.948
Original,852,358.068
Original,853,358.184
Original,854,358.295
Original,855,358.402
Original,856,358.504
Original,857,358.6
Original,858,358.691
Original,859,358.776
Original,860,358.856
Original,861,358.929
Original,862,358.994
Original,863,359.047
Original,864,359.091
Original,865,359.126
Original,866,359.154
Original,867,359.174
Original,868,359.189
Original,869,359.199
Original,870,359.205
Original,871,359.209
Original,872,359.21
Original,873,359.211
Original,874,359.213
Original,875,359.215
Original,876,359.219
Original,877,359.227
Original,878,359.239
Original,879,359.257
Original,880,359.28
Original,881,359.311
Original,882,359.35
Original,883,359.393
Original,884,359.435
Original,885,359.476
Original,886,359.518
Original,887,359.56
Original,888,359.604
Original,889,359.649
Original,890,359.697
Original,891,359.747
Original,892,359.8
Original,893,359.858
Original,894,359.919
Original,895,359.986
Original,896,360.058
Original,897,360.135
Original,898,360.22
Original,899,360.311
Original,900,360.409
Original,901,360.516
Original,902,360.631
Original,903,360.755
Original,904,360.894
Original,905,361.051
Original,906,361.224
Original,907,361.412
Original,908,361.611
Original,909,361.821
Original,910,362.039
Original,911,362.263
Original,912,362.49
Original,913,362.719
Original,914,362.948
Original,915,363.174
Original,916,363.396
Original,917,363.612
Original,918,363.818
Original,919,364.014
Original,920,364.197
Original,921,364.365
Original,922,364.516
Original,923,364.648
Original,924,364.759
Original,925,364.851
Original,926,364.929
Original,927,364.993
Original,928,365.044
Original,929,365.084
Original,930,365.113
Original,931,365.133
Original,932,365.144
Original,933,365.147
Original,934,365.144
Original,935,365.135
Original,936,365.12
Original,937,365.103
Original,938,365.082
Original,939,365.059
Original,940,365.035
Original,941,365.011
Original,942,364.988
Original,943,364.967
Original,944,364.949
Original,945,364.935
Original,946,364.92
Original,947,364.901
Original,948,364.878
Original,949,364.851
Original,950,364.821
Original,951,364.788
Original,952,364.752
Original,953,364.715
Original,954,364.676
Original,955,364.636
Original,956,364.595
Original,957,364.554
Original,958,364.514
Original,959,364.474
Original,960,364.435
Original,961,364.398
Original,962,364.363
Original,963,364.331
Original,964,364.301
Original,965,364.275
Original,966,364.253
Original,967,364.234
Original,968,364.218
Original,969,364.204
Original,970,364.193
Original,971,364.183
Original,972,364.175
Original,973,364.168
Original,974,364.163
Original,975,364.159
Original,976,364.155
Original,977,364.151
Original,978,364.148
Original,979,364.145
Original,980,364.141
Original,981,364.137
Original,982,364.132
Original,983,364.127
Original,984,364.119
Original,985,364.111
Original,986,364.1
Original,987,364.088
Original,988,364.074
Original,989,364.058
Original,990,364.041
Original,991,364.023
Original,992,364.004
Original,993,363.984
Original,994,363.963
Original,995,363.942
Original,996,363.921
Original,997,363.899
Original,998,363.877
Original,999,363.855
Original,1000,363.834
Original,1001,363.812
Original,1002,363.792
Original,1003,363.771
Original,1004,363.752
Original,1005,363.734
Original,1006,363.717
Original,1007,363.701
Original,1008,363.686
Original,1009,363.672
Original,1010,363.66
Original,1011,363.647
Original,1012,363.636
Original,1013,363.625
Original,1014,363.614
Original,1015,363.604
Original,1016,363.594
Original,1017,363.585
Original,1018,363.577
Original,1019,363.569
Original,1020,363.561
Original,1021,363.554
Original,1022,363.547
Original,1023,363.54
Original,1024,363.534
Original,1025,363.528
Original,1026,363.522
Original,1027,363.516
Original,1028,363.511
Original,1029,363.506
Original,1030,363.502
Original,1031,363.498
Original,1032,363.496
Original,1033,363.494
Original,1034,363.493
Original,1035,363.493
Original,1036,363.493
Original,1037,363.493
Original,1038,363.494
Original,1039,363.495
Original,1040,363.496
Original,1041,363.496
Original,1042,363.497
Original,1043,363.497
Original,1044,363.496
Original,1045,363.495
Original,1046,363.494
Original,1047,363.491
Original,1048,363.488
Original,1049,363.484
Original,1050,363.478
Original,1051,363.471
Original,1052,363.464
Original,1053,363.455
Original,1054,363.446
Original,1055,363.436
Original,1056,363.425
Original,1057,363.414
Original,1058,363.402
