Type,Frame,Angle
LinearQuaternion,550,177.394
LinearQuaternion,551,177.481
LinearQuaternion,552,177.578
LinearQuaternion,553,177.686
LinearQuaternion,554,177.804
LinearQuaternion,555,177.935
LinearQuaternion,556,178.08
LinearQuaternion,557,178.238
LinearQuaternion,558,178.411
LinearQuaternion,559,178.602
LinearQuaternion,560,178.81
LinearQuaternion,561,179.038
LinearQuaternion,562,179.288
LinearQuaternion,563,179.562
LinearQuaternion,564,179.862
LinearQuaternion,565,-179.809
LinearQuaternion,566,-179.447
LinearQuaternion,567,-179.05
LinearQuaternion,568,-178.72
LinearQuaternion,569,-178.364
LinearQuaternion,570,-177.979
LinearQuaternion,571,-177.559
LinearQuaternion,572,-177.102
LinearQuaternion,573,-176.599
LinearQuaternion,574,-176.045
LinearQuaternion,575,-175.43
LinearQuaternion,576,-174.743
LinearQuaternion,577,-173.969
LinearQuaternion,578,-173.092
LinearQuaternion,579,-172.089
LinearQuaternion,580,-170.929
LinearQuaternion,581,-169.573
LinearQuaternion,582,-167.967
LinearQuaternion,583,-166.035
LinearQuaternion,584,-163.672
LinearQuaternion,585,-160.724
LinearQuaternion,586,-156.961
LinearQuaternion,587,-152.036
LinearQuaternion,588,-145.428
LinearQuaternion,589,-125.355
LinearQuaternion,590,-90.8595
LinearQuaternion,591,-57.5983
LinearQuaternion,592,-38.8446
LinearQuaternion,593,-28.9394
LinearQuaternion,594,-23.1641
LinearQuaternion,595,-19.4621
LinearQuaternion,596,-16.9139
LinearQuaternion,597,-15.0651
LinearQuaternion,598,-13.6696
LinearQuaternion,599,-12.5837
LinearQuaternion,600,-11.7182
LinearQuaternion,601,-11.0151
LinearQuaternion,602,-10.4349
LinearQuaternion,603,-9.95006
LinearQuaternion,604,-9.54067
LinearQuaternion,605,-9.19201
LinearQuaternion,606,-8.893
LinearQuaternion,607,-8.63511
LinearQuaternion,608,-8.41169
LinearQuaternion,609,-8.21749
LinearQuaternion,610,-7.81315
LinearQuaternion,611,-7.44438
LinearQuaternion,612,-7.10793
LinearQuaternion,613,-6.80095
LinearQuaternion,614,-6.52093
LinearQuaternion,615,-6.26568
LinearQuaternion,616,-6.03323
LinearQuaternion,617,-5.82185
LinearQuaternion,618,-5.62998
LinearQuaternion,619,-5.45627
LinearQuaternion,620,-5.29946
LinearQuaternion,621,-5.15847
LinearQuaternion,622,-5.03231
LinearQuaternion,623,-4.9201
LinearQuaternion,624,-4.82103
LinearQuaternion,625,-4.73439
LinearQuaternion,626,-4.65955
LinearQuaternion,627,-4.59592
LinearQuaternion,628,-4.54299
LinearQuaternion,629,-4.5003
LinearQuaternion,630,-4.46741
LinearQuaternion,631,-4.14416
LinearQuaternion,632,-3.83232
LinearQuaternion,633,-3.53149
LinearQuaternion,634,-3.24125
LinearQuaternion,635,-2.96121
LinearQuaternion,636,-2.69103
LinearQuaternion,637,-2.43036
LinearQuaternion,638,-2.17889
LinearQuaternion,639,-1.93631
LinearQuaternion,640,-1.70233
LinearQuaternion,641,-1.47671
LinearQuaternion,642,-1.25918
LinearQuaternion,643,-1.0495
LinearQuaternion,644,-0.847463
LinearQuaternion,645,-0.652855
LinearQuaternion,646,-0.465482
LinearQuaternion,647,-0.285161
LinearQuaternion,648,-0.111723
LinearQuaternion,649,0.0549917
LinearQuaternion,650,0.21513
LinearQuaternion,651,0.36883
LinearQuaternion,652,0.378675
LinearQuaternion,653,0.389066
LinearQuaternion,654,0.400008
LinearQuaternion,655,0.411505
LinearQuaternion,656,0.423563
LinearQuaternion,657,0.436188
LinearQuaternion,658,0.449388
LinearQuaternion,659,0.46317
LinearQuaternion,660,0.477544
LinearQuaternion,661,0.49252
LinearQuaternion,662,0.508108
LinearQuaternion,663,0.524319
LinearQuaternion,664,0.541168
LinearQuaternion,665,0.558667
LinearQuaternion,666,0.576831
LinearQuaternion,667,0.595676
LinearQuaternion,668,0.61522
LinearQuaternion,669,0.635479
LinearQuaternion,670,0.656475
LinearQuaternion,671,0.678227
LinearQuaternion,672,0.700759
LinearQuaternion,673,0.726673
LinearQuaternion,674,0.757118
LinearQuaternion,675,0.792261
LinearQuaternion,676,0.832291
