Type,Frame,Angle
LinearInterpolationEuler,244,-2.87187
LinearInterpolationEuler,245,-2.60898
LinearInterpolationEuler,246,-2.34608
LinearInterpolationEuler,247,-2.08318
LinearInterpolationEuler,248,-1.82029
LinearInterpolationEuler,249,-1.55739
LinearInterpolationEuler,250,-1.29449
LinearInterpolationEuler,251,-1.0316
LinearInterpolationEuler,252,-0.768699
LinearInterpolationEuler,253,0.289496
LinearInterpolationEuler,254,1.34769
LinearInterpolationEuler,255,2.40589
LinearInterpolationEuler,256,3.46408
LinearInterpolationEuler,257,4.52228
LinearInterpolationEuler,258,5.58047
LinearInterpolationEuler,259,6.63867
LinearInterpolationEuler,260,7.69686
LinearInterpolationEuler,261,8.75506
LinearInterpolationEuler,262,9.81325
LinearInterpolationEuler,263,10.8714
LinearInterpolationEuler,264,11.9296
LinearInterpolationEuler,265,12.9878
LinearInterpolationEuler,266,14.046
LinearInterpolationEuler,267,15.1042
LinearInterpolationEuler,268,16.1624
LinearInterpolationEuler,269,17.2206
LinearInterpolationEuler,270,18.2788
LinearInterpolationEuler,271,19.337
LinearInterpolationEuler,272,20.3952
LinearInterpolationEuler,273,21.4534
LinearInterpolationEuler,274,22.3032
LinearInterpolationEuler,275,23.1529
LinearInterpolationEuler,276,24.0027
LinearInterpolationEuler,277,24.8524
LinearInterpolationEuler,278,25.7022
LinearInterpolationEuler,279,26.5519
LinearInterpolationEuler,280,27.4017
LinearInterpolationEuler,281,28.2515
LinearInterpolationEuler,282,29.1012
LinearInterpolationEuler,283,29.951
LinearInterpolationEuler,284,30.8007
LinearInterpolationEuler,285,31.6505
LinearInterpolationEuler,286,32.5002
LinearInterpolationEuler,287,33.35
LinearInterpolationEuler,288,34.1998
LinearInterpolationEuler,289,35.0495
LinearInterpolationEuler,290,35.8993
LinearInterpolationEuler,291,36.749
LinearInterpolationEuler,292,37.5988
LinearInterpolationEuler,293,38.4485
LinearInterpolationEuler,294,39.2983
LinearInterpolationEuler,295,37.9642
LinearInterpolationEuler,296,36.6302
LinearInterpolationEuler,297,35.2961
LinearInterpolationEuler,298,33.9621
LinearInterpolationEuler,299,32.628
LinearInterpolationEuler,300,31.294
LinearInterpolationEuler,301,29.9599
LinearInterpolationEuler,302,28.6259
LinearInterpolationEuler,303,27.2918
LinearInterpolationEuler,304,25.9578
LinearInterpolationEuler,305,24.6237
LinearInterpolationEuler,306,23.2897
LinearInterpolationEuler,307,21.9556
LinearInterpolationEuler,308,20.6216
LinearInterpolationEuler,309,19.2875
LinearInterpolationEuler,310,17.9535
LinearInterpolationEuler,311,16.6194
LinearInterpolationEuler,312,15.2854
LinearInterpolationEuler,313,13.9513
LinearInterpolationEuler,314,12.6173
LinearInterpolationEuler,315,11.2832
LinearInterpolationEuler,316,11.0348
LinearInterpolationEuler,317,10.7864
LinearInterpolationEuler,318,10.5381
LinearInterpolationEuler,319,10.2897
LinearInterpolationEuler,320,10.0413
LinearInterpolationEuler,321,9.79291
LinearInterpolationEuler,322,9.54452
LinearInterpolationEuler,323,9.29614
LinearInterpolationEuler,324,9.04776
LinearInterpolationEuler,325,8.79938
LinearInterpolationEuler,326,8.55099
LinearInterpolationEuler,327,8.30261
LinearInterpolationEuler,328,8.05423
LinearInterpolationEuler,329,7.80585
LinearInterpolationEuler,330,7.55746
LinearInterpolationEuler,331,7.30908
LinearInterpolationEuler,332,7.0607
LinearInterpolationEuler,333,6.81232
LinearInterpolationEuler,334,6.56393
LinearInterpolationEuler,335,6.31555
LinearInterpolationEuler,336,6.06717
LinearInterpolationEuler,337,5.62764
LinearInterpolationEuler,338,5.18811
LinearInterpolationEuler,339,4.74858
LinearInterpolationEuler,340,4.30905
LinearInterpolationEuler,341,3.86952
