Type,Frame,Angle
original,433,-38.5495
original,434,-39.5144
original,435,-40.4339
original,436,-41.343
original,437,-42.2801
original,438,-43.2811
original,439,-44.3718
original,440,-45.5638
original,441,-46.8501
original,442,-48.2059
original,443,-49.5926
original,444,-50.9628
original,445,-52.2685
original,446,-53.4658
original,447,-54.5209
original,448,-55.4108
original,449,-56.1235
original,450,-56.656
original,451,-57.0118
original,452,-57.1981
original,453,-57.2248
original,454,-57.1024
original,455,-56.8438
original,456,-56.4621
original,457,-55.971
original,458,-55.3828
original,459,-54.7056
original,460,-53.9451
original,461,-53.1042
original,462,-52.1858
original,463,-51.1945
original,464,-50.1382
original,465,-49.03
original,466,-47.8873
original,467,-46.7311
original,468,-45.585
original,469,-44.4703
original,470,-43.4052
original,471,-42.402
original,472,-41.4664
original,473,-40.5973
original,474,-39.7878
original,475,-39.0274
original,476,-38.3036
original,477,-37.604
original,478,-36.9189
original,479,-36.2411
original,480,-35.5655
original,481,-34.889
original,482,-34.2104
original,483,-33.53
original,484,-32.85
original,485,-32.1754
original,486,-31.5133
original,487,-30.8716
original,488,-30.2586
original,489,-29.682
original,490,-29.1462
original,491,-28.6519
original,492,-28.1965
original,493,-27.774
original,494,-27.3775
original,495,-27.0004
original,496,-26.6401
original,497,-26.2965
original,498,-25.9732
original,499,-25.6756
original,500,-25.4084
original,501,-25.1723
original,502,-24.9635
original,503,-24.7741
original,504,-24.5949
original,505,-24.419
original,506,-24.2481
original,507,-24.0931
original,508,-23.977
original,509,-23.9308
original,510,-23.9879
original,511,-24.1735
original,512,-24.4995
original,513,-24.9581
original,514,-25.5215
original,515,-26.1451
original,516,-26.7777
original,517,-27.3705
original,518,-27.8863
original,519,-28.3069
original,520,-28.6343
original,521,-28.8864
original,522,-29.0913
original,523,-29.2788
original,524,-29.4749
original,525,-29.6941
original,526,-29.9392
original,527,-30.2035
original,528,-30.4727
original,529,-30.7314
original,530,-30.9681
original,531,-31.1799
original,532,-31.372
original,533,-31.558
original,534,-31.7559
original,535,-31.9831
original,536,-32.2502
original,537,-32.5567
original,538,-32.8899
original,539,-33.2255
original,540,-33.5309
original,541,-33.7756
original,542,-33.9346
original,543,-33.9953
original,544,-33.9582
original,545,-33.8354
original,546,-33.6469
original,547,-33.4122
original,548,-33.1471
original,549,-32.8599
original,550,-32.5487
original,551,-32.2064
original,552,-31.8215
original,553,-31.3826
original,554,-30.8797
original,555,-30.3062
original,556,-29.6604
original,557,-28.9446
original,558,-28.166
original,559,-27.3368
original,560,-26.473
original,561,-25.5941
original,562,-24.721
original,563,-23.8733
original,564,-23.0667
original,565,-22.3098
original,566,-21.6053
original,567,-20.9493
original,568,-20.3341
original,569,-19.7516
original,570,-19.1959
original,571,-18.6657
original,572,-18.1663
original,573,-17.7082
original,574,-17.3059
original,575,-16.9731
original,576,-16.7207
original,577,-16.5532
